,X_draw_graph_fa-0,X_draw_graph_fa-1
cell_78855,-11033.20508420982,2841.941100513822
cell_85607,-8288.760169632615,4115.844130717668
cell_83004,13502.341756958445,-3719.181222444276
cell_80690,178.05024412739937,415.0605307902821
cell_79068,14567.557108369376,-4329.25627814022
cell_79543,-10280.471508637165,6195.3178122292975
cell_88545,17649.492719723592,-4978.758866722511
cell_90682,-85.60899307370889,-719.5124949463622
cell_81656,26488.289630382424,-8831.334008471615
cell_84863,4578.773645864265,-1025.8765588309254
cell_88816,2455.0217414283065,-159.65082148872384
cell_84069,-10138.767574632799,6170.166077032612
cell_88365,-6580.489505031489,4255.392083483941
cell_81760,330.1408771879912,1459.1954871339465
cell_88789,-3061.2679579335486,2046.9883393444184
cell_89321,-8157.262706613627,4642.781802456607
cell_83107,-11923.07647169288,5410.410768258011
cell_86127,-997.0277661943339,1862.667933871196
cell_77921,-11143.430503795842,3612.951960024446
cell_62171,-9578.53235611063,-3188.5020126253294
cell_84454,-10604.435097811252,6433.461820075083
cell_90071,15754.228898130987,-4438.639431989142
cell_88197,-12316.609006070563,5075.745957265167
cell_85120,-2019.9519210120527,1776.9123463194942
cell_87955,-242.87251529162782,790.2525424171272
cell_62401,-10618.011698155167,-2510.6909951988305
cell_77525,-10961.737528116426,5395.247928125731
cell_82001,-9988.121799920518,6033.340861704653
cell_78204,8082.7740267573045,-2935.576369505839
cell_89677,-9499.943050836062,4223.433484370761
cell_91051,-5521.404087885212,3673.248655314837
cell_80194,-7641.53614925817,3996.238364238019
cell_78807,-11751.020178842598,2094.995636667162
cell_90893,-7577.330291557863,4700.825961603056
cell_81635,22730.46134492839,-6601.413405456229
cell_79735,-9624.780541253427,6594.37860335714
cell_84964,13100.14128471174,-3768.6832256266116
cell_85628,24964.573050054165,-6563.764399889451
cell_78454,37.435469356686404,4348.925470257217
cell_87728,-6677.698490528132,3703.850421259717
cell_62685,-11062.416221759308,-2462.030827631258
cell_81867,-8552.154128738406,3355.880951729325
cell_89939,-4973.519627781906,2434.0198972516678
cell_78796,-11887.250375608737,3554.37916599323
cell_86248,19062.104349344994,-4444.039349802069
cell_78946,-10737.038187639318,3109.6148808438797
cell_89994,10194.137046384363,-3735.3923670276617
cell_90368,-245.1284975260046,557.754823666521
cell_85308,11743.823820127258,-3356.0414814718283
cell_89302,-9696.062551466557,3288.8418388403743
cell_89485,11285.439054247023,-3187.8190967007163
cell_61843,-4420.036790637749,-2671.120405915068
cell_88434,14645.964078405088,-4313.663097175328
cell_85390,-11482.339746338144,4090.7743585226663
cell_88025,-9636.875574111209,6147.885053759805
cell_90136,-11598.086179020764,3370.7700243996205
cell_89835,-3002.2150186512476,1653.6975378679788
cell_80378,-7852.377505593908,3250.3593038361755
cell_89455,26969.0911937922,-6114.63162656519
cell_90811,-10360.49568299194,5053.727179967231
cell_81229,18727.28682411588,-4374.041980104465
cell_84786,-6594.1123199331605,3045.7575535838655
cell_78554,12242.100399397359,-3367.5792243269075
cell_83384,-12426.153516781698,3777.341091222874
cell_80128,16444.644209875554,-4563.553173576336
cell_85885,14045.716195034698,-3872.3954096656203
cell_86254,24269.084810518467,-7173.667022217264
cell_81330,33502.20296870632,-3946.4872488593805
cell_89809,529.9582921485193,678.4385464859322
cell_88316,-2733.9340763719892,1034.2590651352464
cell_78243,-10129.75035257687,5748.769026478783
cell_78192,-11775.362648246251,4656.397468813439
cell_89149,-11582.042133789397,4196.70124990157
cell_86842,-6658.1651741467995,2434.5866265088066
cell_62350,23595.747895800785,-6675.9838042586625
cell_87694,-1330.2733751629564,757.0561468582272
cell_61976,-6496.51251473595,-3128.1999702174503
cell_62479,-9389.452442632337,-3348.9470213075792
cell_82785,-10051.022860406509,5908.669130447817
cell_84747,18747.83960721751,-5165.956162120351
cell_81473,-12265.543306894251,4343.52328338894
cell_63034,-6083.35285791754,-3147.1759363378033
cell_86785,-6053.347599719366,3754.8779665318475
cell_86652,-5165.56357070206,3532.404414995781
cell_88583,18932.443585072087,-4904.301592606452
cell_77810,-12514.791546282288,4227.496923562936
cell_89119,9763.266920852588,-2768.1973404548053
cell_79914,-11472.646703243936,5756.357663203769
cell_84951,-8915.39521705501,3938.577663663515
cell_80875,-11422.34083808736,5104.879132101472
cell_62699,-10572.178642778726,-3648.9722260733597
cell_78552,-6364.062274499969,2885.3214305089937
cell_85117,-2112.3950977094905,3097.179700841872
cell_89773,-633.848780451399,1145.0465394302107
cell_90099,-8693.687805124911,4701.28776099488
cell_83543,-8192.514008608796,4097.108715696388
cell_90209,-7778.865887917855,3863.2641423248538
cell_89921,-4290.332119104,1891.0043720277056
cell_86905,-10058.009920113467,6287.382608221626
cell_78033,887.8197664083154,1445.9060413593322
cell_81802,24257.80971164342,-7606.886753028082
cell_90531,27822.975866127297,-6833.949665147362
cell_84340,-12079.551923684872,5735.671161439303
cell_88172,-9025.628198665816,4587.91426845223
cell_85919,-7478.2344073502745,4171.145145619349
cell_86250,-9534.079555557139,4710.198434121112
cell_82667,12947.32999109479,-3609.5575861288694
cell_80907,-3083.570535222013,1749.9249618876593
cell_79276,13506.644351109193,-4546.180602562467
cell_62127,-5927.8333918099715,-2926.6024994194877
cell_90142,-10485.887829070563,4565.394392325961
cell_80666,-10159.133998818506,4085.8704777243556
cell_84237,-6512.520572433302,2773.659289943884
cell_88195,1864.5117838091924,471.31801700505144
cell_79794,-11343.845537642643,4503.346087742114
cell_82451,-10487.507640752847,5286.1820928519965
cell_82618,-5581.450430269329,2446.203578100214
cell_81189,-10146.14653014716,6374.596452417785
cell_86801,-3658.417604619639,1300.8831423207623
cell_86195,-3573.7846951709935,1551.708050985699
cell_81497,13703.645140413419,-3844.5002596608583
cell_81589,-11163.713081348573,4070.4957992593086
cell_80161,-8147.259922635962,1476.873681598726
cell_88399,-2087.4356034328584,1300.4133124440252
cell_86917,-9580.67670632515,6182.78545142758
cell_90500,-9763.713701912875,1856.539041809926
cell_83874,-799.2117406159724,830.3785222235796
cell_90008,-9370.467881768644,5376.9776651602315
cell_84362,13989.183108454,-3826.8958239482467
cell_79616,-10748.073393506982,4610.356675475225
cell_80742,-9696.538120309137,6232.819671244498
cell_62992,15032.395830941277,-4836.333757302256
cell_79415,-11866.884265096476,4001.8787533267964
cell_80728,20742.85562659828,-6431.352504430012
cell_80428,-4482.709367825917,2479.396724708877
cell_79759,-10886.580835851504,4637.283459617731
cell_61916,-7903.333515250988,-1736.945205222027
cell_78031,-11678.407014466662,3190.7753939367917
cell_80944,-12611.716599922773,4447.739113470381
cell_85978,29321.44034808909,-5752.899936623069
cell_84920,-12058.177560408089,4387.371034839136
cell_83683,-10624.383613103524,2018.6434970039002
cell_90518,-10047.5631230092,6569.4152341392955
cell_81653,26394.905949726253,-8103.546525562271
cell_84007,19967.91495687511,-4750.453262765883
cell_81038,15903.587949814168,-5336.1553066371425
cell_83965,12602.62782246107,-4351.468639064405
cell_90889,-9692.719746468458,5198.837448562173
cell_80578,-872.978642086944,356.0943349282448
cell_81919,-9631.617516406246,6293.970112355237
cell_82296,-12468.06228093067,4854.9526206712035
cell_84499,-2547.96600817243,3105.8833643226594
cell_61883,-11658.964568806556,-2385.0557140506676
cell_79566,-4708.482870915874,1682.5827355178778
cell_85903,-6912.74701821997,3849.86048145161
cell_62226,-7754.673286986828,-1375.9279432188293
cell_79529,1027.349176001194,408.7453566229534
cell_88516,-11861.180625920908,5579.654021780763
cell_85383,-563.4283087669465,1122.6196406374654
cell_86563,18975.00447649324,-6120.981437477198
cell_82740,-12147.40198122331,3862.2170982823054
cell_88866,10736.965921756322,-3469.861237230109
cell_62911,4864.641417481143,-2939.528032718701
cell_85263,-8357.261991356085,4063.557019713569
cell_81967,-12656.132037216244,3614.519409796839
cell_83950,-11775.402967570799,3653.822848424913
cell_86117,-9637.571327752945,5949.051805018988
cell_63183,-8886.762420122197,-1922.5558513790775
cell_81574,-8538.927224469266,5242.287282952136
cell_81432,-5274.818662066395,3623.713382012112
cell_81715,21162.457126101992,-5498.32527802687
cell_87774,-12222.63642497955,3744.5894826819876
cell_90679,5277.060025732175,-2212.3176272363366
cell_88880,29279.422684601217,-5649.929857206306
cell_89401,1566.3913613319255,-1367.2793962467495
cell_83330,18715.50285257695,-4464.995592053246
cell_62521,23264.8817442691,-6570.692928809538
cell_86426,19702.66248169415,-4465.342075655696
cell_81698,19664.86726636003,-3945.7849649392056
cell_84639,-9508.497884951108,2912.904838212091
cell_85276,-8534.564332763375,3873.3768679751242
cell_81639,-664.4408327944587,1877.5997380130618
cell_85415,-9906.418260531811,3372.5987356058195
cell_62960,20135.654802991896,-5968.810195788314
cell_78546,19755.966481041476,-6231.107385096258
cell_88494,-11040.71834287865,4119.811359217723
cell_79577,10971.111980708116,-3442.8804572181734
cell_62990,-10446.766460532095,-2905.949640192213
cell_90497,17323.658634566247,-6116.611018170775
cell_87634,26933.15833611476,-8377.805041717891
cell_89615,34470.158876954476,-3553.2603828318684
cell_82299,-5740.567626335079,3660.7173963515684
cell_83055,-5319.9201106323035,3606.269539044704
cell_77946,11292.263745725393,-3369.4102872873386
cell_79515,25848.072781611674,-8014.423876273863
cell_78346,18669.656854265042,-4326.26426839785
cell_85109,-5547.25007656604,2425.389915248579
cell_85111,-211.5867684625657,4127.483933980926
cell_90985,-10312.591439147282,4925.009292616761
cell_84283,-10965.016035721505,5027.783505432719
cell_83368,-9816.15470647831,4216.140354490141
cell_90641,2689.1722970458486,-89.52657851874429
cell_62362,-11503.87529274257,-3267.1753166643994
cell_81767,-6211.127493191608,2480.064841796052
cell_62637,-9352.77923572802,-3459.579520696193
cell_83820,20417.518100342822,-5575.816310329903
cell_88141,-9252.303347481642,6414.2347655248
cell_77843,-9174.559844024106,4880.640485803742
cell_88748,19399.13802221929,-5083.469779907543
cell_88731,29916.336094293943,-10796.46814846179
cell_89653,-5909.774507677376,1973.6594399635167
cell_88139,13281.752334293162,-3760.0169841250886
cell_85890,24244.838999733456,-7365.125902133804
cell_89314,16296.484766900665,-4898.0829249604285
cell_86007,-11344.173224281318,3278.0521825536266
cell_83492,18975.34986207999,-5910.270396194945
cell_88045,-3964.057307552335,3173.374005217369
cell_81942,-6838.503938381777,4599.013955158636
cell_88397,-12266.785078540737,5088.9311067946965
cell_80855,11086.062945143478,-3118.5969546302777
cell_83329,-11598.203403766584,4467.035973224923
cell_81555,-10733.866400623618,1550.171603756961
cell_83794,-5434.607740132614,2791.818757987564
cell_85556,3926.300727608198,-951.1317622325339
cell_79841,-10699.89984312291,4107.417817910961
cell_62547,-7865.93979287509,-2851.08336218931
cell_62337,-3795.6504682080954,-2669.124540094322
cell_89270,2933.366081409814,-240.23405449572067
cell_78631,-12681.457334081813,4922.32957611652
cell_62714,-11496.902950740616,-2920.8301404662557
cell_78286,-11187.859883989982,6092.265619188501
cell_62193,-9256.700207857546,-2768.7096670855676
cell_89322,-2147.32834705423,1265.9900903623773
cell_81754,8934.141414882695,-3281.986155282406
cell_81739,20479.970348740622,-5829.588173177724
cell_80328,-10869.409339698233,5799.680513483421
cell_80198,-9698.603675529648,4324.596155270783
cell_83244,14756.007070468848,-3834.8606277773256
cell_88260,-7942.96031165839,3692.8591727830494
cell_62878,-8533.432445891376,-3340.457936263513
cell_87323,-8930.712973614804,3765.2828493743914
cell_63068,10829.793473221625,-3923.770176919287
cell_90601,-4782.62608157544,3234.0782762930658
cell_62387,-10393.294498222196,-3531.317253635503
cell_80686,-2829.498929821136,1599.869674256749
cell_83164,-11398.684380180159,5588.129288955387
cell_87664,-4517.239480173938,2873.6377664783395
cell_87588,-11728.39084149399,4399.6446026141775
cell_88508,-4574.03505777593,3242.3346670557416
cell_81594,-8617.921074793006,3275.5187208202774
cell_82310,-2666.8122693693067,1819.682403447766
cell_82562,-6362.197788522936,2385.834759178751
cell_85942,20850.57916327767,-6317.834142825214
cell_79795,-7357.306936594062,4389.094066411622
cell_81414,-11865.888804360331,5104.282766501681
cell_83140,-9753.673456329007,5561.210971180781
cell_82437,-5621.506392499315,2844.589664770751
cell_90183,-3849.15819790163,2171.729495448169
cell_82115,-5389.049372607732,3223.7338267659943
cell_78305,-2887.5410686282494,2035.482739636685
cell_89235,-7919.014740114072,3817.795461071951
cell_85521,-4505.169372297753,3125.3025879718098
cell_79516,17629.363546523306,-6117.78610985091
cell_81947,4051.177488335479,-1278.9416125155576
cell_84105,-10379.611449158932,4525.421372899319
cell_81525,-5207.205174923609,2375.269848476741
cell_82459,16781.150258618603,-4640.710273328802
cell_79757,9697.343864371238,-2766.1114578001225
cell_83246,6998.474800248483,-1688.555692704014
cell_88853,17511.23192638381,-5462.919732640199
cell_85933,-4653.419456755809,2938.430575264574
cell_78983,-10474.26155783069,5757.495346735807
cell_78596,-11696.24499851014,4039.3254105639976
cell_85941,-3050.221824962086,1104.4681997230682
cell_86218,-1568.4986918772815,3146.9145131936307
cell_63060,-10294.595826380277,-2821.074276411977
cell_80432,-4854.57854963765,3520.8822881673645
cell_79301,-11362.449769899667,4731.4352254423575
cell_85084,23630.34163216174,-6570.467438431369
cell_62754,-10484.79762425666,496.972200113158
cell_85791,-8663.545960322357,4546.073656592256
cell_85000,12673.719754343267,-3351.032179641468
cell_82102,-2183.0674109191623,2852.3668844850104
cell_85374,30642.827775295198,-5330.408816383646
cell_80636,-2443.453783328333,1200.9757244975017
cell_80320,14352.842599216474,-3989.8762391434993
cell_88779,12063.875352771085,-3536.51921412277
cell_80425,8180.5474281438765,-2222.3240826109595
cell_79176,-10653.47917208256,5249.1677430941145
cell_82305,-1061.1690677297424,823.4545900159984
cell_85726,27880.33888144383,-6014.624148415626
cell_81663,-11304.869593657846,4961.033081162676
cell_86504,24085.468033931906,-7351.886509847544
cell_88268,-7627.430232656146,3727.0893269099215
cell_84243,1238.2086966723014,621.8713331325966
cell_82045,17485.513860518015,-6078.699969712594
cell_90566,-5694.492252436091,3516.648195672366
cell_78531,24219.908566352038,-7427.532257882358
cell_80447,-4705.953551353474,3028.7559465266067
cell_62236,10200.39534193532,-3815.9588100155297
cell_62225,-11761.054563823891,-2296.4280958380027
cell_80751,-12532.765506264532,5332.328482055284
cell_78097,13391.089924860276,-3861.9013257286815
cell_87229,-9992.432971122582,6558.719891171711
cell_61966,13245.789972167744,-4493.027333854021
cell_80608,7044.387769009561,-2042.1285012755718
cell_87211,-12358.575123068953,4548.928563656156
cell_79492,-7957.633640504827,4198.143309025088
cell_88031,9758.132720776812,-2874.1565696936905
cell_80195,16450.62389925778,-4688.594838749235
cell_77826,-9996.107615616087,5502.672776286511
cell_86299,19938.591154355152,-6350.540675321798
cell_90195,-6731.48375541129,2640.966327305209
cell_62553,-10750.057810144093,-3460.465993739352
cell_79690,18498.79541670793,-5866.097674817089
cell_87641,-10601.66717331942,4414.471374354873
cell_82038,-5911.017218381261,3701.6570440740466
cell_82753,23644.044179775756,-7020.376756691861
cell_90092,-4460.582087735103,2099.1701118680685
cell_80296,-1030.4753879179102,632.8007525736789
cell_84594,2283.7567796079566,-651.4588280457585
cell_62964,6838.220277536684,-2931.3433758694227
cell_86006,-7844.862344079428,5219.9434425406025
cell_79627,-12671.395624378409,5005.218984946817
cell_85077,-717.9836049503728,763.767595660809
cell_89454,12448.697935644132,-3512.933031159399
cell_85943,19264.315597681605,-6073.062786625395
cell_78490,2264.961259228796,-90.81631904277704
cell_62055,-5721.592678699027,-2969.6807406472667
cell_83652,26706.31300935374,-7943.147431729426
cell_79849,-5902.716279117398,4131.586561793532
cell_78282,-3269.7579863259684,1633.2505992391882
cell_62700,-9382.90604456012,-3150.8331467362864
cell_82717,10995.752389291838,-2972.041320897823
cell_62261,-2264.2490619246732,-2462.9827426014085
cell_83119,-7320.068871799494,2250.041375394012
cell_63065,4184.0067229737115,-2619.216750481852
cell_83632,-11416.8353678941,4647.118409524763
cell_83761,-2703.3817160501435,1220.2171276894207
cell_81010,-10862.487274353292,5065.702470363859
cell_81723,-11170.198390577396,5912.988632105142
cell_79995,-6073.244877202288,2683.6609246722514
cell_87505,-12698.559981447057,5204.068147092695
cell_62059,-11088.286773867825,-3696.3528688028237
cell_90747,8006.253080269467,-2736.0119681969895
cell_85198,-3653.1309066103563,2255.5011294824444
cell_83175,-3345.4362109097524,2607.8491022475837
cell_79592,-9463.388565710373,6373.545516167477
cell_78832,485.83134928563345,851.3806826719137
cell_90935,-9773.283207583047,5318.809675875374
cell_88337,-3317.5462511250958,2080.0944878615487
cell_89686,-3414.089350190536,2429.948197637572
cell_86549,-2815.7519914898526,2911.260589319872
cell_83974,-10262.592233610307,3779.3310261938623
cell_87556,-2105.5892410900356,1816.16987443499
cell_82090,-12095.475447745232,4339.301705988041
cell_80272,-1466.1590798076988,825.875980616122
cell_77236,25160.370262064167,-6559.927780305315
cell_85831,-10238.505468302605,6063.437416067776
cell_83378,3205.4263277960545,-951.3582739481161
cell_77368,-11988.408448649723,5208.661652592632
cell_79908,15837.69765073469,-3897.811929480313
cell_80619,115.88560758414256,4409.284978619774
cell_81288,-12643.153791306007,4978.161298267814
cell_89376,-8791.521987195421,4892.493086657794
cell_87842,14612.37303633782,-4318.55020710964
cell_78647,20084.05067449319,-4606.231205472534
cell_88289,11647.132467018691,-3408.415525368503
cell_80583,24500.80903907707,-7442.675129921788
cell_79891,-10243.018366591958,6331.259141704102
cell_90892,9164.879814377375,-3844.842839502449
cell_90939,-3648.786725380564,2385.3866413584465
cell_79880,-4555.831683522295,3386.582167451803
cell_88120,-11997.489524638977,5034.266490152001
cell_79324,1629.5487842393763,-324.44481911071205
cell_63121,-8446.929593954297,-3393.4060465347943
cell_83735,-8025.598313902205,3946.57498736556
cell_80456,-9175.951631704718,4346.231485122844
cell_62379,2128.353653412548,-2559.352783252779
cell_63100,4096.830560740603,-2513.6673874456305
cell_89821,-9600.801963272019,3412.3090616392715
cell_84496,-8207.019804552105,4142.948082523212
cell_78728,-11131.914132454396,5609.7439468540315
cell_90595,-7896.529713412464,3563.720195275579
cell_88329,-6006.675233845699,3376.1567602511786
cell_90379,14999.726533863042,-4443.55469124332
cell_89122,-9150.183298394713,4165.066681709839
cell_62751,12708.361628155417,-4367.433398133971
cell_88183,-288.70350050517055,855.5393473381115
cell_79567,-12737.575996517284,5197.001970858614
cell_80693,-11222.650089802199,5294.400414810183
cell_86740,-12164.123048675885,5134.682563144157
cell_79132,-9964.158053703457,3160.52565034009
cell_80164,-7759.71032856019,1814.4331927538549
cell_78649,-11364.420573981579,3847.5588656773243
cell_83908,-10405.63099613059,6163.2214940665945
cell_90908,-4871.983911041365,3277.7758665975243
cell_90439,-7124.236039595055,2694.181351818117
cell_82193,-3101.8076863677597,2646.163323771665
cell_81369,-583.8380767338404,1067.533590286578
cell_81076,-2034.3257089692936,2710.6995161596847
cell_80453,8579.46388953648,-2390.444361416327
cell_82897,-10626.591391440756,3430.0931030543215
cell_83637,7172.920945233598,-2086.489500722605
cell_78778,19524.928398056454,-4826.042576867784
cell_78576,-12405.93809600965,5040.417718959085
cell_83222,12916.42316034195,-3570.4307228412695
cell_77446,18780.906925422496,-5006.0944509562105
cell_80623,18050.598941853936,-5288.006154123824
cell_81798,-8975.043144186206,2613.1514942487443
cell_82467,-10283.578892230638,5840.230762322883
cell_63144,-8693.821171685291,-3530.4551083351716
cell_88002,-6884.0677389640805,2945.5003842782794
cell_87080,-7243.880435126166,3657.993904983849
cell_80407,-12054.742995864734,5062.445773805172
cell_88833,7867.369598218758,-2790.1888410754464
cell_77860,19277.976849983817,-6522.140603205881
cell_84790,996.420361077433,717.3415040910579
cell_81694,-12253.803979255,4733.197493391772
cell_83283,19232.417014394105,-5108.90962155175
cell_85215,26093.788876864062,-8212.77258092355
cell_81577,-4626.2742541551115,3471.3037483924936
cell_62614,13230.076614228867,-4466.097046656147
cell_81931,-5667.629163743588,2332.142151125527
cell_81733,19868.982972186594,-6292.6018347801
cell_82292,-4043.6993438057934,2205.385890313579
cell_79010,19420.574848817367,-5153.303595454457
cell_79182,17577.036169646228,-5158.706144203552
cell_86126,35021.62375473388,-2974.7877482717204
cell_62148,-8995.215451784125,-3566.8481383070925
cell_62064,22820.639712578242,-7490.616965611701
cell_89570,22721.92953254411,-7094.350776089926
cell_82670,-10552.101686916414,5708.346831666813
cell_84179,-11957.400165900819,4143.246690865301
cell_82522,-7515.64268283406,3703.999590257132
cell_81503,21779.784258825443,-6191.812256590717
cell_79155,-10079.137909998892,2116.125260211372
cell_79165,35977.83929346693,-2082.428599467087
cell_78727,7866.2483192363225,-2247.641366881291
cell_79154,16073.452572649667,-3931.039444478018
cell_79069,18422.372780155543,-4374.534175949814
cell_79882,18585.990920373206,-5291.021067105485
cell_86600,19423.598362780875,-4525.246606788947
cell_86768,-589.6253912895628,985.2211222923625
cell_78757,-12701.97522475805,5345.4172341215035
cell_81822,-11749.260173104227,4229.210845994943
cell_87201,-8649.097125847931,5648.16323272829
cell_77269,-10893.307099136462,4663.792763739027
cell_83631,11419.540168964555,-3972.0054753367945
cell_81987,12951.57063427136,-4955.490134891199
cell_79679,-2200.7627789064227,597.0371229882139
cell_82774,20404.844212052318,-5881.481720494429
cell_88230,-1739.54095433759,498.35147652882654
cell_89390,-5926.842802769341,3296.7588953463874
cell_81526,-11271.750257119722,3455.974029026317
cell_82434,2324.7361764807847,-48.765840727975274
cell_87274,28912.29411494002,-9771.900046774646
cell_85285,-10914.903662570263,6027.1110249392805
cell_88006,17977.149735758616,-6295.432889322744
cell_82320,-7644.268552389372,2883.0210308792316
cell_79565,-1218.5874832603383,1320.5875325236248
cell_88580,-4831.914396612824,1513.3576920675946
cell_63209,1092.230074038396,-2310.2755558093495
cell_84447,-9843.926682887963,5640.5919013062085
cell_81353,491.89977646402883,400.309310274934
cell_81218,-2157.5224548558976,1735.0353347844377
cell_87244,-9258.77999337557,4854.150534668302
cell_82192,-12091.116745169376,998.422743538708
cell_88885,18894.36902033811,-3992.551598661046
cell_62818,-11278.052837632893,-3620.3209249912097
cell_88249,18826.318207447912,-6469.1732859738795
cell_79425,-8704.543122280522,4521.4620312335755
cell_87351,-622.656405003831,495.8678869101525
cell_61981,-4652.315934389097,-2802.7345040264217
cell_62264,18131.55760198722,-5238.418736974014
cell_83017,-7866.854955799076,4276.520377651571
cell_62126,12412.17563125497,-4089.0376314850705
cell_77507,-9820.85230675515,5216.588875669935
cell_78157,19483.742082803932,-4709.988852007603
cell_89212,-11355.435795692792,4314.383757120042
cell_89319,-2240.0419699188283,1189.2498520467614
cell_81379,2024.5247900163686,-220.86736495585757
cell_88291,-9932.418270770519,3604.100797372806
cell_62434,-9803.6050628432,-3152.2070972985866
cell_80974,-9895.367222788205,3150.577417756775
cell_90672,14746.748438777635,-5241.01305157923
cell_84752,-1477.5952068303438,734.2072440824489
cell_88496,-11747.353983326382,5139.262965025227
cell_78711,19263.633492265304,-4112.5065270472915
cell_85589,1800.4401934069658,239.1006807102643
cell_87808,-11350.930784496664,5931.366689271186
cell_89776,-5920.79469744888,2326.8332470379296
cell_62039,-11131.036123040882,-2443.2717342096294
cell_61986,-11337.14178139958,-3171.644126521527
cell_88694,861.6373369777099,1400.0885602624621
cell_62590,16713.714539126267,-5512.037657313274
cell_90491,18119.712635945434,-6740.573819387564
cell_83827,-9663.119239469675,6117.0514070263835
cell_80112,18122.88851721249,-5445.822938533684
cell_82347,-1990.8713113396657,-254.36973053023743
cell_82557,24312.768646293473,-7406.666022013461
cell_90369,-1380.4051223612032,861.5517080337006
cell_61906,-10505.09517103617,-3537.3811988151715
cell_82174,-11733.014527466277,5272.236661928851
cell_77224,-5098.894195127588,1684.2080775974118
cell_82429,8611.804245277612,-2484.948864617916
cell_78000,-3248.400611172718,1968.6858933660708
cell_85731,21075.10633000212,-6141.37126758358
cell_84321,-2473.22781101552,1591.969668470212
cell_62660,-10227.63817073184,-3363.1217885284705
cell_87349,10180.025970267387,-3089.978955389906
cell_78099,-866.9437078990477,-104.05634025066048
cell_81951,-3983.0373953927096,3117.0798119371407
cell_82715,24136.40969919246,-7562.956104247238
cell_81810,20790.15051870038,-6834.102540736065
cell_82148,3774.1909745434637,-987.4484962754224
cell_85503,-109.21836701980274,1337.6726222201403
cell_86141,25019.645016416547,-6265.994592708716
cell_81588,18953.217664484364,-5587.58669073755
cell_77633,21379.313267352325,-6906.50389335555
cell_62198,-9558.819189533297,-3110.3141649081276
cell_82455,23921.486363743723,-7467.032507363385
cell_80472,19255.3350477189,-5761.741996079848
cell_84521,8699.868037930004,-2838.6501300061773
cell_87647,-7735.867086236053,3929.508566521859
cell_90249,16939.476820565047,-6448.575989834381
cell_87558,19384.59071102385,-4148.83702721499
cell_80529,-10780.778469688164,4979.91025903322
cell_89642,-9308.994302408233,6176.643927977015
cell_79233,-10056.606242100444,2746.9105063482652
cell_78829,24196.628341002473,-7475.053126043539
cell_62309,-10544.853639836145,-3548.622556800002
cell_77232,-6061.51422650893,2264.4491306190107
cell_78325,-4268.629180253777,2505.113367222707
cell_79965,-11702.05143421267,4160.165369255125
cell_90541,13468.695651453185,-3697.0455957886593
cell_82356,-12099.982699532295,4746.838005924501
cell_84703,13217.76302337768,-3896.5515396318397
cell_62605,7704.3851212369555,-3051.671893546992
cell_90171,7168.200828822824,-1978.8450741806453
cell_84248,27571.90495723634,-5944.034296184043
cell_62747,-11103.494721076648,-3042.759971806263
cell_88029,-8246.204724334311,5231.119522836228
cell_85735,3321.1044586535386,-443.98542267402445
cell_80903,-4766.465830740538,1712.3845374232167
cell_77485,-10280.651458697883,5558.940011982693
cell_62592,10688.842876860726,-3895.5566075113165
cell_88874,-11274.077068718856,4511.258247938759
cell_87500,27465.356748275943,-8425.858074068048
cell_89178,618.1110673385499,1359.4555852371655
cell_88259,17401.47086433525,-5329.647113549988
cell_78404,16155.653568623908,-4564.111265402829
cell_90250,9267.883418578094,-3203.3091092420136
cell_83741,15993.783879928591,-5024.755689306324
cell_62629,-8513.421481885354,-3433.6049640737792
cell_81623,2896.5223688461706,-898.4344036086488
cell_91067,-11944.683518257649,5358.366040282474
cell_62481,10827.424851535447,-3777.3691471945967
cell_84537,-11277.810962793606,6162.590391570887
cell_83975,17043.235590882236,-4577.690820077634
cell_79359,-11713.278799902186,3577.9026109176766
cell_80618,15715.990772053403,-3691.700662450076
cell_81628,-7413.634068791274,3883.126356252371
cell_82768,-9296.375733906938,4034.1359503159233
cell_81966,-7592.521892984788,2948.5979278632312
cell_89188,-4288.848145946852,1633.927454066527
cell_90423,-6197.664785614566,3322.796074033375
cell_88087,-7154.050411580354,4158.464115707517
cell_90914,34525.19776446762,-3393.36449279574
cell_85372,-7739.970733595249,4088.943837597752
cell_62839,-6805.874858295261,-2889.9943771725684
cell_87122,-8918.73211294693,5878.468381221443
cell_86847,-7138.175044708556,2926.3482104343607
cell_87886,-5140.764768030753,3095.2634187853087
cell_85353,17939.274997710054,-4659.680245699966
cell_62184,-8864.58326314467,-3099.514370390329
cell_79956,18947.914310756143,-5234.185516369609
cell_78936,-8674.407396656181,4860.644471485495
cell_84276,-939.7146001037462,1123.9161909201557
cell_79806,-11319.57259204622,4564.505937754633
cell_81093,-12155.094155299712,4425.406681705869
cell_62382,-2923.240577629691,-2458.7464985453917
cell_62302,15928.34116578211,-4475.899976396158
cell_77589,-12674.827958080134,4883.64935156302
cell_84649,7457.479416072664,-2696.588887633452
cell_79517,-2878.3118831536303,1919.619080828967
cell_88149,761.8590874334408,1452.8025691716946
cell_63064,23504.734189671293,-6974.32320033076
cell_81707,13363.00721806148,-3758.340797446353
cell_82588,1165.977719283477,476.19905437588864
cell_85464,-11252.23367842658,3978.561700489561
cell_85110,-11526.985354995191,5340.792123921815
cell_79545,28366.049623826308,-8390.578384895549
cell_83300,-4440.1988002908165,1880.9756309494378
cell_83517,22264.29096793086,-7298.118073600571
